,number,Text processed
8117,um真的是對不對那你也會不好意思啊,
8118,umumum那老公白天要上班晚上他可能就覺得說唉煩死,
8119,就女人的事情你們自己處理嘛可是他不會想到說eh寶寶,
8120,三個小時就要起來一次你已經整天了然後半夜也不能睡覺然後妳還在,
8121,身體um,
8122,所以她就乾脆回家住回家住反正她有妹妹啊妹妹也可以幫忙照顧,
8123,um,
8124,對啊就是家人跟eh在家裡住跟家裡跟,
8125,在,
8126,婆家,
8127,婆家住不一樣不一樣差很多然後她生第二胎的時候她就把身體調回來了她說第一胎的,
8128,生完啊沒事就是腰酸背痛頭痛什麼都來,
8129,umumumumhumhumhum就就就是常常就是酸痛就對了,
8130,umhumhum然後第二胎他媽媽幫她補回來喔,
8131,喔,
8132,真的補回來她是說喔那個新陳代謝差很多,
8133,hei,
8134,對啊那個氣色變好很多,
8135,hei,
8136,那真的就是就是你怎麼保養都沒有辦法就是看起來就像黃臉婆,
8137,umhumhumhum,
8138,對,
8139,那以後還是要這樣子,
8140,然後她就她就很建議說回家回娘家自己做坐月子,
8141,可是好像也不見得耶她老公,
8142,不是我我朋友,
8143,喔,
8144,她就她就很建議就是因為她是我們我們同學裡面,
8145,喔umum第一個結婚的,
8146,最早喔,
8147,而且她生了兩個小孩了,
8148,um,
8149,對啊然後然後她就很建議我們我們還沒有結婚的她就說,
8150,啊她就她每次看到人就說啊你們以後啊要做月子啊,
8151,要嘛就去坐月子中心要不然就你就回娘家做,
8152,umhumhum你不要在婆家做,
8153,umhumhumhum,
8154,對啊因為你在婆家做好啦就如果說公公婆婆好一點那還沒關係,
8155,可是你你你在家裡面躺那麼久婆婆可能比較,
8156,那公公萬一公公講話也不好,
8157,對對對對對對啊然後人家會覺得說你這樣好吃懶做一天到晚在家裡睡覺,
8158,對對對,
8159,對啊,
8160,眞的會喔,
8161,對啊那不如眼不見為淨乾嘛就乾脆回家做,
8162,um,
8163,要不然就去做月子中心做如果自己媽媽不會做的話,
8164,南部比較少我在想如果南部的話我回家的話我應該也是在婆家做,
8165,在婆家做喔不知道我覺得我也會想到你講的那樣子,
8166,對啊因為你在婆家你你總不好拜託婆婆,
8167,你幹嘛幹嘛吧那那shon mou 你自己衣服要洗而且,
8168,的衣服很多喔,
8169,uhhum對對對對對他一天尿尿尿到他便便不知道多少次你humhumhum,
8170,你光那些洗那些衣服你就對不對然後難不成說你要你在家裡你,
8171,麻煩你婆婆幫你洗小孩子的衣服你自己的衣服對不對對啊你,
8172,起來煮飯給人吃就算了你還要人家煮飯給你吃,
8173,啊那怎麼辦吶,
8174,對啊如果你碰到一個是好那種婆婆是很熱心的那就算了,
8175,可是如果說你你的婆婆是那種比較會斤斤計較的哪有可能,
8176,唉唷,
8177,對不對,
8178,um,
8179,對啊因為,
8180,而且南部很少有月子中心像我媽像我媽也是回娘家做啊,
8181,啊,
8182,um因為我那時候我我我我爸的房子是買在我媽媽,
8183,家附近而已,
8184,喔umumum,
8185,然後我那時候我我um,
8186,阿嬤,
8187,我阿um我媽媽的婆婆啦就我爸爸的那邊的阿嬤她,
8188,是um會會來看我媽然後就會帶幾隻雞啊這樣子umhumhum對啊就帶幾隻雞來對對對對對對對對um對啊所以我不知道我覺得我朋友講的是有道理,
8189,啦我相信啊我真的相信啊對啊因為她說眞的在在婆家做真的不會比在,
8190,自己家裡面做的好,
8191,um,
8192,而且媽媽一定會沒事就盡量幫你燉一些補品啊,
8193,對,
8194,什麼的對啊而且自己的媽媽她也比較了解說你喜歡吃什麼,
8195,對,
8196,你不喜歡吃的你不喜歡吃什麼免得到時後煮了她就說啊你又不吃,
8197,對對對對對,
8198,啊你不吃又不行,
8199,um,
8200,又又被人家唸你又不敢講對啊,
8201,因為你講你會不好意思啊,
8202,對啊然後你要你要去買什麼買什麼你又不能出門,
8203,um,
8204,又不好意思拜託婆婆去幫你,
8205,umumumum對不對然後你家裡面的人也不太好意思太常過來看你,
8206,對因為會覺得說人家有時候婆婆會覺得說啊你是怎樣我,
8207,我這麼做的我照顧的不好嗎對啊對啊就是就是會有這樣的問題啊然後所以,
8208,我朋友才會一直很建議說,
8209,我相信,
8210,回回娘家做啊如果說婆婆真很介意你回娘家的話那你就去,
8211,啊那如果婆婆很熱心要幫你做嘞,
8212,那你要看婆婆會不會做啊不是不是這種東西不是說婆婆都自以為會做啊婆婆都會自以為說我會做啊,
8213,自以為,
8214,當然啊不行啊那種東西都要有經驗的啦真的你沒有經驗你你,
8215,很容易就 zwuzei ,
8216,有啦有經驗啦喔培他媽媽是有經驗啦,
8217,um,
8218,可是我的意思說um可能啦,
8219,um,
8220,會在就是說在婆家做啦而且又加上他也是他姐姐也是,
8221,了嘛也有經驗然後又加上可能um可能我本身也,
8222,想說在在家裡做就好了不要回娘家做,
8223,um,
8224,um因為我們也會有討論過啊像之前 Susan 生小孩,
8225,的時候,
8226,um,
8227,我就有跟喔培講說eh我哥說想要開月子中心吶說怎麼樣怎麼樣,
8228,um好處很很多啊,
8229,um,
8230,hum啊我就說如果然後我們剛好就是個話題就這個話題去,
8231,然後他就說應該是在家裡做啦,
8232,um,
8233,因為他意思是說因為他媽媽之前做他姊姊就做的很好,
8234,um,
8235,對,
8236,可是那是,
8237,他姐姐也是回娘家做ne,
8238,那是因為他姐姐是回娘家做啊,
8239,對啊那你是在婆家做那不一樣,
8240,對啊,
8241,娘家跟婆家是不一樣的對啊對啊要不然為什麼他姐姐要回娘家做你就反問他那為什麼你姐姐,
8242,回娘家做是不是因為娘家會做的比婆家好,
8243,因為hon我就不知道啊我覺得,
8244,因為我跟你講你你懷孕完了以後你體質就會變了你那時候真的,
8245,顧好的話你就是一輩子了除非你再懷孕,
8246,um,
8247,你再生一次對你只要那一次沒顧好之後一直,
8248,那個那個樣子然後除非說你你再生一次,
8249,um,
8250,然後你再把身體重新調回來,
8251,重新調回來umum,
8252,因為女生女生有一輩子就只有幾次可以改變你自己的體質,
8253,uhhumhumhumhum對啊對啊所以就這麼幾次所以啦,
8254,唉唷超討厭的,
8255,應該是南部的人他們應該都會比較比較會在婆家做吧不太,
8256,接受在月子中心吧,
8257,um不知道耶要看看你培勝有沒有辦法接受,
8258,接受回娘家住,
8259,um,
8260,對我也這麼覺得,
8261,因為你不可能說就跟他媽講說媽我想睡覺你幫我看小孩然後,
8262,一抱去就好幾個小時不回來對啊因為我朋友她是,
8263,都在睡覺,
8264,um,
8265,hon然後所以白天整天就是他媽媽顧小孩啊就是,
8266,都先擠好了全部都先擠好然後她就她就白天是他,
8267,顧um,
8268,然後晚上就自己顧就老公晚上老公回來睡覺嘛,
8269,um,
8270,然後爸爸媽媽也要睡覺啦那你只好自己顧啊,
8271,喔她就自自己顧晚上,
8272,自己顧晚上,
8273,umhumhum,
8274,啊白天就是媽媽顧所以她白天整天都在睡覺,
8275,umhumhumhum,
8276,umum因為會比你白天一直起來一直起來,
8277,一直起來反而比睡很久uh比比比那種因為你,
8278,起來一直起來等於說你是睡一下睡一下睡一下那種是很累的,
8279,對啊對啊對啊對啊真的對啊um,
8280,對啊唉呀那也有時候也會不好意思麻煩婆婆,
8281,我也是這麼想,
8282,可是自己媽媽就不會啊媽你幫我幹嘛幹嘛,
8283,對啊而且幹嘛幹嘛很好很好笑對啊所以就會有差啊唉,
8284,我覺得應該很難,
8285,hum,
8286,很難,
8287,很難喔因為你培勝比較大男人,
8288,看他的外表不像,
8289,um,
8290,可是內心的想法有一點,
8291,umum,
8292,是喔,
8293,um,
8294,你哥是看起來很像大很大男人可是其實有些還可以接受,
8295,真的hon,
8296,um,
8297,我也是覺得他他都是嘴巴講講而已可是呢事實上啊,
8298,他又講,
8299,他會去想說啊到底是怎麼樣比較好對對對對對對對想想之後他會覺得說其實那樣子也可以,
8300,對啊對啊,
8301,嘴巴講講一定要很硬很硬其實也不是那樣,
8302,對啊對啊就因為因為我我之前我就就是那時候我,
8303,剛生就是那那一個朋友生生完第二胎嘛然後我就跟,
8304,講eh我朋友回家回娘家坐月子這樣我說如果以後,
8305,我不想生啦可是以後如果說萬一好啦我們結婚了然後有小孩了那我,
8306,娘家坐月子會不會怎樣他說不會啊,
8307,沒差啦,
8308,對啊,
8309,hei他說不會啊,
8310,um,
8311,反正做月子做的好那是最最重要的,
8312,humhumhumhum對啊我說喔好,
8313,那小孩嘞不那小孩你要抱回家那那我哥ne我哥,
8314,跟你一起回回回,
8315,他就去看啊就當我還在醫院這樣就好啦,
8316,hon,
8317,對不對對對對對對啊因為你小孩你一定是要跟著媽媽嘛,
8318,umumum對啊你小孩子不可能不可能說分開的啊,
8319,怎麼辦ne,
8320,那就會變成說你就下班eh來看看小孩然後要睡覺你就回家睡,
8321,要不然你就睡我家啊也可以啊,
8322,對啊,
8323,那沒有差啊沒差啊,
8324,對啊沒有差啊如果你覺得說eh睡我家比較不自在那你,
8325,回家睡啊對啊,
8326,um,
8327,反正坐月子也才一個月而已啊,
8328,對啊,
8329,我們已經常常分開習慣了沒差,
8330,沒有啊可是沒有講好的話可能會因為這種事情然後就會有爭吵,
8331,對啦但是就是就是就是因為之前朋友坐月子然後,
8332,他也有在um就是妳哥在的時候他有稍微聽到一些些然後,
8333,他他就比較能理解說為什麼這樣子對啊,
8334,我朋友他媽媽其實人很好人很好然後,
8335,但是太過於熱心了,
8336,喔,
8337,就是說uh她會一直想想要幫你補,
8338,um,
8339,啊可是就一直叫你起來吃東西一直叫你起來吃東西可是實在,
8340,你除了吃東西你還要睡覺啊然後他就一直幫你一直叫你起來吃東西一直叫你起來吃東西,
8341,um,
8342,hea然後變成說你沒有什麼時間睡覺,
8343,um,
8344,然後晚上老公又不肯幫你老公說我也很累耶然後他就睡他的,
8345,um對啊就一開始一開始uh那時候,
8346,做月子的時候常常跟她老公吵架第一胎的時候,
8347,我覺得會耶,
8348,第一胎的時候常跟她老公吵架,
8349,um,
8350,那時候還還說要離婚我說你神經病啊小孩都生了然後才,
8351,還還都還沒有滿還都還沒有滿一歲你就要離婚可是我覺得會耶真的會um對啊對啊就是一方面可以避開那種吵架啦說真的如果回去,
8352,回去的話,
8353,娘家的話一方面可以對一方面是可以避開就是那種吵吵架的機會,
8354,因為你很累了然後半夜老公又不肯幫你然後你會覺得說啊是,
8355,我生這個小孩都是我在顧啊umhumhumhum對對對對對啊你你是怎樣你生完就沒你的事了,
8356,對啊,
8357,對啊,
8358,你負你只負責負責製造這個小孩之後就沒你的事了對啊對啊然後你高興你就來玩一下,
8359,對啊不高興你就跑走了然後全部都丟給我對啊所以所以,
8360,我覺得一方面可以減少那種吵架機會,
8361,umhumhumhumhum尤其你你女生產後容易就是像 Susan 這樣容易有產後,
8362,憂鬱症情情緒會比較,
8363,對情緒會,
8364,起伏比較大一點,
8365,umum對然後你在懷孕的時候老公可能還可以忍忍受因為至少,
8366,所以冰島好玩嗎,
8367,可是其實你看過了那本對不對,
8368,我不太記得了,
8369,你少裝,
8370,真的,
8371,我會想要再回去啊,
8372,真的喔為什麼,
8373,因為還滿漂亮的,
8374,uhum,
8375,而且我覺得它非常的適合海艇,
8376,um,
8377,你每天都可以看,
8378,un,
8379,然後那個是我覺得去過最好看的地方,
8380,真的喔,
8381,然後就爬爬爬爬爬爬爬爬到某一個至高點的時候我就覺得好,
8382,然後那時候旁邊有兩個瑞典人吧,
8383,um,
8384,是反正我忘記他們哪裡人了,
8385,um然後呢他們我就說喔就是很很 peaceful 這樣子,
8386,um然後他就說問我來哪國我是從哪裡來我就說我從台灣來的,
8387,um,
8388,他問我台灣沒有這麼高的山嗎,
8389,um,
8390,然後那時候他們最高的山其實沒有到三千,
8391,un,
8392,他們最高的山只有兩千出頭而已,
8393,m,
8394,我說台灣的山有到三千多,
8395,um,
8396,如果我是,
8397,um,
8398,我就在想說外國人根本不太了解台灣,
8399,不會啊我們也不了解外國,
8400,對可是他們總覺得好像台灣是很平的,
8401,我是覺得還好耶因為就是如果真的有稍微在爬山的話,
8402,有很多老外專程來台灣爬山啊最多最多比如說日本人啊或者,
8403,會有一些老外啊爬什麼玉山之類的這我是覺得還好啊因為,
8404,太多了一個住瑞典的他的那個生活圈子實在是有時候跟台灣實在是沒,
8405,關就像你現在說瓜地馬拉山有沒有台灣高你也不知道啊就是這樣啊,
8406,我想到那個耶,
8407,哪個,
8408,去合歡山的時候有一個香港人來爬山,
8409,un,
8410,那然後我就想到香港然後我就想到小橋然後我就想到他禮拜五的樣子,
8411,然後就覺得很生氣,
8412,這個那禮拜五是怎樣,
8413,我不是跟你講過我站起來道歉嗎,
8414,unun,
8415,他不願意抬頭看我一眼,
8416,um,
8417,而且是他寫白板了,
8418,um,
8419,hum,
8420,那可見他也很生氣啊,
8421,我覺得他生氣個屁啊,
8422,不知道,
8423,又沒有人得罪他而且其實我後來想一想好我工作態度不好但是,
8424,其實我沒有我沒有影響到他們的工作工作耶就是你懂我的,
8425,嗎我沒有拖累他們,
8426,你有加重他們的負擔嗎,
8427,沒有啊no,
8428,可是um就算沒有可能有時候還是有點會看不順眼,
8429,對可是我覺得他們看不順眼的那個那個情形反應有點過度耶就是,
8430,一般人看不順眼不會那麼強烈,
